SPID,COUNT,Calc Area,pArea,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1164,29304,4.243068867,0.910529735,4.243068564,0,1.46005249,1.46005249,0.798222108,0.470177097,23391.10065
1165,14179,2.05304646,0.440567878,2.053046313,0,1.323120117,1.323120117,0.370157279,0.306060156,5248.460052
1166,13036,1.887545924,0.405052744,1.887545789,0,0.873840332,0.873840332,0.352842122,0.282014392,4599.649902
1167,21063,3.049814344,0.654466551,3.049814127,0,0.91116333,0.91116333,0.654907625,0.206878019,13794.31931
1168,18811,2.723736297,0.584492726,2.723736103,0,1.003601074,1.003601074,0.634734531,0.253947736,11939.99127
1169,17732,2.567502633,0.550966191,2.567502449,0,1.053192139,1.053192139,0.656476223,0.242425436,11640.63638
1170,23075,3.341141623,0.71698313,3.341141384,0,1.041259766,1.041259766,0.533062222,0.332109572,12300.41077
1171,28770,4.165748407,0.893937362,4.165748109,0,1.007385254,1.007385254,0.651171837,0.273454552,18734.21375
1172,27999,4.054111562,0.86998096,4.054111272,0,1.092590332,1.092590332,0.716123038,0.272692733,20050.72894
1173,25460,3.686477387,0.791089512,3.686477124,0,1.107788086,1.107788086,0.704019212,0.294643263,17924.32913
1174,29369,4.252480534,0.912549406,4.25248023,0,1.211700439,1.211700439,0.530768325,0.332946005,15588.13495
1175,27169,3.93393182,0.844191317,3.933931539,0,1.059967041,1.059967041,0.613571809,0.268087445,16670.13248
1176,28250,4.090455074,0.877779996,4.090454782,0,1.000244141,1.000244141,0.595823268,0.245350517,16832.00732
1177,28418,4.114780613,0.883000068,4.114780318,0,1.041900635,1.041900635,0.510705256,0.221657802,14513.22195
1178,26114,3.781173232,0.811410507,3.781172962,0,1.082946777,1.082946777,0.528842296,0.273916531,13810.18771
1179,24560,3.556162004,0.763124839,3.55616175,0,0.986907959,0.986907959,0.439689693,0.31559527,10798.77887
1180,21106,3.056040524,0.655802641,3.056040305,0,1.137908936,1.137908936,0.498665986,0.345099088,10524.8443
1181,23008,3.331440366,0.714901315,3.331440128,0,0.930755615,0.930755615,0.496228928,0.263774657,11417.23517
1182,27468,3.977225486,0.853481803,3.977225202,0,0.972961426,0.972961426,0.501197864,0.28700716,13766.90292
1183,30320,4.390180455,0.942098743,4.390180141,0,1.084777832,1.084777832,0.67265742,0.244881443,20394.97296
1184,29282,4.23988338,0.909846154,4.239883077,0,1.416870117,1.416870117,0.716459874,0.258691437,20979.37802
1185,30529,4.420442583,0.948592761,4.420442267,0,1.497741699,1.497741699,1.048588137,0.360202371,32012.34723
1186,30535,4.421311352,0.948779192,4.421311036,0,1.455535889,1.455535889,1.00402127,0.454486519,30657.78949
1187,29065,4.208462893,0.903103561,4.208462593,0,1.455596924,1.455596924,0.714298655,0.328907225,20761.09039
1188,30326,4.391049224,0.942285174,4.39104891,0,1.428314209,1.428314209,0.754261717,0.316542676,22873.74084
1189,28723,4.158943048,0.892476985,4.158942751,0,1.467895508,1.467895508,0.987833347,0.300929922,28373.53723
1190,28862,4.179069535,0.896795973,4.179069236,0,1.536224365,1.536224365,0.790273294,0.480440587,22808.8678
1191,17206,2.491340531,0.534622393,2.491340353,0,1.241729736,1.241729736,0.299370389,0.391570184,5150.966919
1192,13677,1.980359435,0.424969806,1.980359294,0,0.983612061,0.983612061,0.150333896,0.26588683,2056.116699
1193,11142,1.61330444,0.346202645,1.613304325,0,0.715240479,0.715240479,0.061051812,0.137725932,680.2392883
1194,13451,1.947635795,0.417947566,1.947635656,0,0.72744751,0.72744751,0.085051739,0.167262723,1144.030945
1195,12549,1.817030822,0.389920749,1.817030692,0,0.83026123,0.83026123,0.086639728,0.155049977,1087.241943
1196,18819,2.724894656,0.584741301,2.724894462,0,0.983673096,0.983673096,0.141906558,0.226375795,2670.53952
1201,32187,4.660512477,1.000109902,4.660512144,0.004272461,1.030181885,1.025909424,0.309031888,0.216465235,9946.809387
1202,31224,4.521075017,0.970187703,4.521074694,0,1.076934814,1.076934814,0.35566985,0.324111026,11105.43539
1203,31403,4.546993299,0.975749565,4.546992974,3.05176E-05,0.982971191,0.982940674,0.403417768,0.275151921,12668.52817
1204,31563,4.570160478,0.980721063,4.570160152,6.10352E-05,0.832489014,0.832427979,0.38519497,0.195569001,12157.90884
1205,31875,4.615336478,0.990415482,4.615336148,0.000183105,0.763214111,0.763031006,0.316278418,0.161945319,10081.37457
1206,29981,4.341094994,0.931565383,4.341094684,0,0.659790039,0.659790039,0.250159389,0.198046854,7500.028656
1207,31356,4.54018794,0.974289188,4.540187616,0,0.918548584,0.918548584,0.184808052,0.134592751,5794.841278
1208,31674,4.586232709,0.984170039,4.586232381,6.10352E-05,0.769165039,0.769104004,0.219544523,0.136731162,6953.85321
1209,31955,4.626920067,0.992901231,4.626919737,9.15527E-05,0.943450928,0.943359375,0.394959166,0.236131839,12620.92014
1210,31510,4.56248635,0.979074254,4.562486024,0,0.939453125,0.939453125,0.372147363,0.245003078,11726.3634
1211,31107,4.504134018,0.966552295,4.504133696,0,0.732543945,0.732543945,0.288340361,0.19041095,8969.403595
1212,31444,4.552929889,0.977023511,4.552929563,0,0.887908936,0.887908936,0.330967238,0.208329815,10406.93384
1213,31602,4.575807478,0.981932865,4.575807151,0,1.044036865,1.044036865,0.454046059,0.322264986,14348.76355
1214,30664,4.43998989,0.952787462,4.439989573,0,1.100463867,1.100463867,0.623276998,0.352193007,19112.16586
1215,30112,4.360063122,0.935635796,4.360062811,0,1.149414063,1.149414063,0.588562925,0.354617083,17722.80679
1216,27322,3.956085435,0.848945312,3.956085152,0,1.167663574,1.167663574,0.642134117,0.361749463,17544.38834
1217,30882,4.471555172,0.959561127,4.471554852,0,1.119628906,1.119628906,0.704642082,0.235264757,21760.75677
1218,31178,4.514414453,0.968758397,4.514414131,0,0.984588623,0.984588623,0.678028149,0.228974875,21139.56162
1219,31548,4.567988555,0.980254985,4.567988229,0,1.020080566,1.020080566,0.492810374,0.319573472,15547.18167
1220,30877,4.470831198,0.959405768,4.470830878,0,1.005493164,1.005493164,0.497065127,0.300141212,15347.87991
1221,31004,4.489220146,0.963351894,4.489219825,0,0.948638916,0.948638916,0.114766262,0.212853789,3558.213196
1222,30376,4.398288968,0.943838767,4.398288653,0,0.917205811,0.917205811,0.121857903,0.212588922,3701.555664
1223,29587,4.284045815,0.919323071,4.284045509,0,1.038299561,1.038299561,0.40590553,0.321841382,12009.52692
1224,29792,4.313728764,0.925692802,4.313728455,0,0.962127686,0.962127686,0.383718922,0.327389557,11431.75412
1225,29810,4.316335071,0.926252095,4.316334763,0,1.047241211,1.047241211,0.465820691,0.341322637,13886.11481
1226,31493,4.560024837,0.978546033,4.560024512,0,1.066375732,1.066375732,0.367628918,0.373719684,11577.73752
1227,31116,4.505437171,0.966831942,4.505436849,0,0.912109375,0.912109375,0.034640605,0.046638665,1077.877075
1228,31802,4.604766452,0.988147237,4.604766123,0,1.122253418,1.122253418,0.096627552,0.210126002,3072.949402
1229,31842,4.610558247,0.989390111,4.610557918,0,1.039520264,1.039520264,0.473051248,0.339671112,15062.89783
1230,31927,4.622865811,0.992031219,4.622865481,0,1.083862305,1.083862305,0.505261916,0.320081004,16131.49719
1231,31810,4.605924811,0.988395812,4.605924482,0,0.943908691,0.943908691,0.387022286,0.331094578,12311.17892
1232,31694,4.589128606,0.984791476,4.589128278,0,0.93963623,0.93963623,0.348898933,0.318594744,11058.00278
1233,32088,4.646177785,0.997033788,4.646177453,0,1.087524414,1.087524414,0.243827823,0.303262371,7823.947174
1234,31694,4.589128606,0.984791476,4.589128278,3.05176E-05,1.098205566,1.098175049,0.258058629,0.330464648,8178.910187
1235,31759,4.598540273,0.986811147,4.598539944,0,1.186981201,1.186981201,0.724271637,0.357196091,23002.14291
1236,31674,4.586232709,0.984170039,4.586232381,0,1.174682617,1.174682617,0.713535608,0.347045178,22600.52686
1237,29088,4.211793175,0.903818213,4.211792874,0,1.108642578,1.108642578,0.631185249,0.355862228,18359.91653
1238,27275,3.949280076,0.847484934,3.949279794,0,1.165771484,1.165771484,0.557805454,0.355965094,15214.14377
1239,27625,3.999958281,0.858360085,3.999957995,0,1.074310303,1.074310303,0.666640976,0.268962128,18415.95697
1240,30357,4.395537865,0.943248402,4.395537551,0,1.051055908,1.051055908,0.758534599,0.172762201,23026.83481
1241,30214,4.374832199,0.938805126,4.374831886,3.05176E-05,1.035491943,1.035461426,0.771465334,0.200590664,23309.05359
1242,29736,4.305620251,0.923952778,4.305619943,0,1.37991333,1.37991333,0.688935976,0.342347131,20486.2002
1243,29937,4.33472402,0.930198221,4.33472371,0,1.489898682,1.489898682,1.018141392,0.373639725,30480.09885
1244,29755,4.308371354,0.924543143,4.308371046,0,1.496276855,1.496276855,1.108702657,0.289858433,32989.44757
1245,24894,3.604523491,0.77350284,3.604523233,0,1.366088867,1.366088867,0.716746335,0.347393344,17842.68326
1246,27529,3.986057973,0.855377186,3.986057688,0,1.146514893,1.146514893,0.630953811,0.363258225,17369.52747
1247,25950,3.757426874,0.806314722,3.757426605,0,1.159912109,1.159912109,0.186182096,0.261555301,4831.425385
1248,28526,4.130418458,0.886355829,4.130418163,0,1.131896973,1.131896973,0.240714643,0.284186964,6866.625916
1249,30747,4.452007864,0.955366426,4.452007546,0,1.088195801,1.088195801,0.553828383,0.37341714,17028.56128
1250,31427,4.550468376,0.97649529,4.550468051,0,1.030456543,1.030456543,0.528615557,0.367360992,16612.80112
1251,30500,4.416243532,0.947691677,4.416243216,0,1.000366211,1.000366211,0.367623147,0.338735381,11212.50598
1252,30818,4.4622883,0.957572528,4.462287981,0,1.00894165,1.00894165,0.228795826,0.309193958,7051.029755
1253,31452,4.554088248,0.977272086,4.554087922,0,0.988800049,0.988800049,0.156056041,0.251381036,4908.274597
1254,32183,4.659933298,0.999985615,4.659932965,0.000183105,0.909576416,0.909393311,0.176421691,0.229705611,5677.779297
1255,32062,4.642413118,0.99622592,4.642412787,0.00012207,1.108978271,1.108856201,0.244738037,0.281105072,7846.790955
1256,32126,4.65167999,0.998214519,4.651679658,3.05176E-05,1.16116333,1.161132813,0.339441645,0.328796558,10904.90228
1257,31931,4.62344499,0.992155506,4.62344466,3.05176E-05,1.187561035,1.187530518,0.565328014,0.391546447,18051.4888
1258,32120,4.650811221,0.998028088,4.650810888,0.00012207,1.091644287,1.091522217,0.6957535,0.322521478,22347.60242
1259,31462,4.555536196,0.977582805,4.555535871,0,1.146392822,1.146392822,0.486833309,0.392290515,15316.74957
1260,30278,4.384099071,0.940793725,4.384098757,0,1.060150146,1.060150146,0.568223709,0.354324573,17204.67746
1261,31505,4.561762376,0.978918895,4.56176205,0,1.086334229,1.086334229,0.733416667,0.294652782,23106.29208
1262,31997,4.633001452,0.994206249,4.633001121,6.10352E-05,1.43649292,1.436431885,0.719898196,0.34687264,23034.58258
1263,31606,4.576386658,0.982057153,4.576386331,0,1.495452881,1.495452881,0.996805927,0.454460444,31505.04813
1264,31497,4.560604017,0.97867032,4.560603691,0,1.522796631,1.522796631,1.105576794,0.369752929,34822.35229
1265,31259,4.526142838,0.971275218,4.526142514,0,1.441833496,1.441833496,0.605326872,0.303955284,18921.91269
1266,30522,4.419429019,0.948375258,4.419428703,0,0.980926514,0.980926514,0.551468622,0.286527501,16831.92529
1267,28644,4.147504253,0.890022308,4.147503957,0,0.916778564,0.916778564,0.59498628,0.271431467,17042.78702
1268,26697,3.865588641,0.8295254,3.865588365,0,0.941955566,0.941955566,0.521973037,0.309567758,13935.11417
1269,26289,3.806512335,0.816848082,3.806512062,0,1.378814697,1.378814697,0.450867801,0.396672348,11852.86362
1270,29927,4.333276071,0.929887502,4.333275761,0,1.058502197,1.058502197,0.390933942,0.372010641,11699.48007
1271,31012,4.490378505,0.963600469,4.490378184,0,1.372192383,1.372192383,0.635620175,0.402199179,19711.85287
1272,31555,4.569002119,0.980472488,4.569001793,0,1.272613525,1.272613525,0.779106512,0.3474372,24584.70599
1273,31695,4.589273401,0.984822548,4.589273073,0,1.221923828,1.221923828,0.711973659,0.375945328,22566.00513
1274,31234,4.522522966,0.970498421,4.522522643,0,1.110565186,1.110565186,0.625654915,0.360587891,19541.70563
1275,30035,4.348913917,0.933243263,4.348913606,0,1.027648926,1.027648926,0.396149597,0.318094482,11898.35315
1276,31471,4.55683935,0.977862452,4.556839025,0,0.933227539,0.933227539,0.336747926,0.262782511,10597.79398
1277,30326,4.391049224,0.942285174,4.39104891,0,0.872070313,0.872070313,0.192464046,0.227380232,5836.664673
1278,30583,4.428261506,0.950270641,4.428261189,0,0.8203125,0.8203125,0.118998163,0.18111255,3639.320831
1279,29866,4.324443584,0.927992119,4.324443275,0,1.152099609,1.152099609,0.274533717,0.34551614,8199.223999
1280,29865,4.324298789,0.927961047,4.32429848,0,1.270385742,1.270385742,0.616044895,0.349018995,18398.18079
1281,30342,4.393365942,0.942782324,4.393365628,0,1.042755127,1.042755127,0.640769569,0.208686142,19442.23026
1282,30377,4.398433763,0.943869839,4.398433448,0,1.231140137,1.231140137,0.536513259,0.294930369,16297.66327
1283,27642,4.002419793,0.858888306,4.002419507,0,1.261077881,1.261077881,0.647879179,0.350787316,17908.67627
1284,29061,4.207883714,0.902979273,4.207883413,0,1.231964111,1.231964111,0.617146102,0.345458209,17934.88287
1285,29809,4.316190277,0.926221023,4.316189968,0,1.154998779,1.154998779,0.651206451,0.329292508,19411.81311
1286,29653,4.293602277,0.921373813,4.29360197,0,1.08682251,1.08682251,0.548775044,0.367126118,16272.82639
1287,30762,4.454179788,0.955832504,4.454179469,0,1.079956055,1.079956055,0.52629788,0.34414092,16189.97537
1288,31581,4.572766786,0.981280356,4.572766459,0,1.00692749,1.00692749,0.545313128,0.330354976,17221.53391
1289,31525,4.564658273,0.979540332,4.564657947,0,0.972351074,0.972351074,0.508803152,0.343774463,16040.01938
1290,31567,4.570739658,0.98084535,4.570739331,0,0.969970703,0.969970703,0.498948272,0.344066242,15750.30011
1291,29249,4.235105149,0.908820783,4.235104847,0,0.952362061,0.952362061,0.293809376,0.311491093,8593.630432
1292,30634,4.435646044,0.951855306,4.435645727,0,1.008148193,1.008148193,0.290023252,0.307238555,8884.572296
1293,29925,4.332986481,0.929825359,4.332986172,0,0.862426758,0.862426758,0.365180821,0.31059147,10928.03607
1294,30140,4.364117378,0.936505808,4.364117067,0,0.935028076,0.935028076,0.486694452,0.278605623,14668.97079
1295,28788,4.168354714,0.894496656,4.168354416,0,0.877655029,0.877655029,0.430816039,0.287580065,12402.33212
1296,30251,4.380189609,0.939954785,4.380189296,0,0.885772705,0.885772705,0.316435121,0.299949428,9572.478851
1301,32187,4.660512477,1.000109902,4.660512144,0.021972656,1.004302979,0.982330322,0.562564517,0.274683441,18107.2641
1302,32185,4.660222887,1.000047758,4.660222554,0.024841309,1.108581543,1.083740234,0.703746358,0.243235574,22650.07654
1303,32186,4.660367682,1.00007883,4.660367349,0.000305176,1.215484619,1.215179443,0.582359771,0.253624034,18743.8316
1304,32183,4.659933298,0.999985615,4.659932965,0.00100708,1.186218262,1.185211182,0.534765913,0.239652041,17210.37137
1305,32175,4.658774939,0.99973704,4.658774606,0.000366211,1.172363281,1.17199707,0.644462386,0.269645387,20735.57727
1306,32171,4.658195759,0.999612752,4.658195426,0.000335693,1.150115967,1.149780273,0.630760731,0.268158082,20292.20349
1307,32152,4.655444657,0.999022387,4.655444324,3.05176E-05,1.185546875,1.185516357,0.449866909,0.331857602,14464.12085
1308,32078,4.644729836,0.99672307,4.644729504,0,1.120178223,1.120178223,0.405739155,0.328889659,13015.3006
1309,32173,4.658485349,0.999674896,4.658485016,0.000946045,0.922637939,0.921691895,0.496512775,0.199630058,15974.30551
1310,32029,4.637634888,0.995200549,4.637634556,3.05176E-05,0.773376465,0.773345947,0.441690185,0.210679334,14146.89493
1311,30455,4.409727762,0.946293444,4.409727447,0,1.018280029,1.018280029,0.513805041,0.272824348,15647.93253
1312,31555,4.569002119,0.980472488,4.569001793,3.05176E-05,1.193664551,1.193634033,0.538144155,0.31696646,16981.13882
1313,31215,4.519771864,0.969908056,4.519771541,0,1.11227417,1.11227417,0.593388247,0.300318341,18522.61414
1314,31495,4.560314427,0.978608176,4.560314101,0,1.090332031,1.090332031,0.627697021,0.308920009,19769.31769
1315,32125,4.651535195,0.998183447,4.651534863,3.05176E-05,1.06918335,1.069152832,0.731031151,0.285827808,23484.37573
1316,31911,4.620549093,0.991534069,4.620548763,0,1.114135742,1.114135742,0.751644263,0.288242685,23985.72006
1317,29803,4.315321507,0.926034592,4.315321199,0,1.106445313,1.106445313,0.423677115,0.381301879,12626.84906
1318,28571,4.136934228,0.887754063,4.136933932,0,1.052093506,1.052093506,0.415798343,0.372020439,11879.77444
1319,31526,4.564803068,0.979571404,4.564802742,0,1.0703125,1.0703125,0.659229214,0.310972973,20782.8602
1320,30861,4.46851448,0.958908618,4.46851416,0,1.059906006,1.059906006,0.726798832,0.210633747,22429.73874
1321,30381,4.399012942,0.943994126,4.399012628,0,1.469970703,1.469970703,0.665641448,0.413568553,20222.85284
1322,30487,4.414361198,0.947287743,4.414360883,0,1.491333008,1.491333008,0.73276098,0.396903395,22339.68399
1323,30662,4.439700301,0.952725318,4.439699983,0,1.291809082,1.291809082,0.652384929,0.292142616,20003.4267
1324,29980,4.340950199,0.931534311,4.340949889,0,1.06262207,1.06262207,0.652967569,0.214324835,19575.96771
1325,29945,4.335882379,0.930446796,4.335882069,0,0.982177734,0.982177734,0.56899753,0.229653868,17038.63104
1326,30187,4.370922737,0.937966186,4.370922425,0,1.007141113,1.007141113,0.535637339,0.252687874,16169.28436
1327,28772,4.166037996,0.893999506,4.166037699,0,1.248016357,1.248016357,0.636090511,0.340706888,18301.59619
1328,30809,4.460985146,0.957292881,4.460984828,0,1.154266357,1.154266357,0.738702769,0.32858174,22758.6936
1329,30936,4.479374095,0.961239007,4.479373775,0,1.120819092,1.120819092,0.617541234,0.280192862,19104.25562
1330,29943,4.335592789,0.930384652,4.335592479,0,1.250396729,1.250396729,0.672701938,0.30779727,20142.71414
1331,31802,4.604766452,0.988147237,4.604766123,0,1.551269531,1.551269531,0.986597955,0.377503641,31375.78818
1332,31978,4.630250349,0.993615884,4.630250018,9.15527E-05,1.525024414,1.524932861,1.051939953,0.422613573,33638.93582
